Molecule List Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Molecule List
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Succinylglycine,13.26,14855,0,11868,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Succinylglycine,12.77,48674,0,43681,-0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Succinylglycine,12.58,70068024,970831,6844466,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Succinylglycine,12.38,123195640,567218,11190215,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Succinylglycine,12.36,115044496,0,11804157,-3.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Succinylglycine,12.32,141781728,1587299,15111811,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Succinylglycine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Citrulline,12.49,255924176,3910508,20515808,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Citrulline,12.35,223303408,559758,16707842,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Citrulline,12.17,312113,0,42472,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Citrulline,12.41,247033,0,54935,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Citrulline,12.35,336983456,0,26158512,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Citrulline,12.28,536739392,7255265,40604436,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Citrulline,12.32,28059862,0,2043000,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Citrulline,12.25,41954232,0,3070888,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Citrulline,12.33,23899526,0,1695716,-3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Citrulline,12.25,41478916,0,2937259,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Citrulline,12.32,47434412,121492,4021125,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Citrulline,12.29,49436380,0,3787013,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Citrulline,12.26,73425488,0,5586114,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Citrulline,12.35,22163640,0,1613056,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Citrulline,12.27,21104642,0,1420140,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Citrulline,12.26,31713608,0,2144228,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Citrulline,12.35,32967802,0,3078372,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Citrulline,12.38,41590976,223294,3672353,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Citrulline,12.37,737932,0,78377,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Citrulline,12.3,48436192,0,3348309,-3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Citrulline,12.29,57391156,0,4326948,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Citrulline,12.32,994062,0,83041,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Citrulline,12.29,56905608,0,4553641,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Citrulline,12.27,49287896,0,3636183,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Citrulline,12.32,668171,0,98410,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Citrulline,12.29,123764352,985958,10834004,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Citrulline,12.34,102941656,0,8658554,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Citrulline,12.32,2050861,0,163335,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Arsenobetaine,7.73,11501729792,131642616,686996608,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Arsenobetaine,7.71,16449369088,212824880,976886976,-3.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Arsenobetaine,7.05,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Arsenobetaine,7.26,74569,0,79365,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Arsenobetaine,7.73,13787023360,163745024,821017408,-3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Arsenobetaine,7.72,14379955200,185031216,834915776,-3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Arsenobetaine,7.85,76946,0,61538,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Arsenobetaine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Gonyol,11.22,552575040,6073623,43826260,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Gonyol,11.24,769500736,12734932,61076276,-3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Gonyol,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Gonyol,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Gonyol,11.25,719525696,8412194,58024312,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Gonyol,11.25,753486400,9180379,61424512,-3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Gonyol,11.19,38186,0,29631,0,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Gonyol,11.27,48647,0,27323,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Gonyol,11.25,33594,0,26294,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Gonyol,10.95,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Gonyol,11.3,185355,0,44916,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Gonyol,11.15,43960,0,26011,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Gonyol,11.34,135496,0,67017,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Gonyol,11.31,75925,0,25834,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Gonyol,11.07,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Gonyol,11.07,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Gonyol,11.27,187125,0,52203,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Gonyol,11.21,83973,0,40272,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Gonyol,11.21,106918,0,40318,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Gonyol,11.22,204680,0,62117,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Gonyol,11.22,36165,0,26163,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Gonyol,11.19,151568,0,61610,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Gonyol,11.13,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Gonyol,11.1,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Gonyol,11.24,259655,0,38831,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Gonyol,11.22,213213,0,54396,-3.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Gonyol,11.27,104994,0,35880,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Gonyol,11.27,142907,0,38818,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Glucosamine,10.84,94420896,6895828,5789525,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Glucosamine,10.66,262733584,0,14775194,-3.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Glucosamine,10.89,41606,318441,13137,2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Glucosamine,10.34,85014,0,87607,0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Glucosamine,10.71,156065744,0,9723274,-3.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Glucosamine,10.67,210340544,0,13271314,-3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Glucosamine,10.52,210180,0,114948,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Glucosamine,9.87,546359,0,289494,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Glucosamine,9.93,3061148,0,280292,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Glucosamine,9.88,2910747,0,266955,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Glucosamine,9.93,5752674,0,441373,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Glucosamine,9.95,4683180,0,363307,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Glucosamine,9.9,5172469,0,418684,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Glucosamine,9.92,2714910,0,208971,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Glucosamine,9.9,1966010,0,230799,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Glucosamine,9.87,2415471,0,182726,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Glucosamine,10.9,158624,0,45652,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Glucosamine,10.76,59857,0,41583,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Glucosamine,9.61,45811,0,46359,-0.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Glucosamine,9.9,3274124,0,267398,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Glucosamine,9.92,3875363,0,320689,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Glucosamine,9.89,8495353,0,593458,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Glucosamine,9.92,6411398,0,526479,-3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Glucosamine,9.41,27706,0,28688,2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Glucosamine,9.89,11204053,0,820595,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Glucosamine,9.92,10969505,0,810180,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Glucosamine,9.12,65050,0,67591,0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,L-Tyrosine,9.69,138868928,1356081,9806283,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,L-Tyrosine,9.46,341377696,1289235,23925332,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,L-Tyrosine,9.66,27019,0,22273,-0.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,L-Tyrosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,L-Tyrosine,9.81,264708096,0,12028472,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,L-Tyrosine,9.77,312647040,0,12200827,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,L-Tyrosine,9.78,25739622,0,1335011,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,L-Tyrosine,9.75,28002822,0,1390560,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,L-Tyrosine,9.78,25152466,0,1096567,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,L-Tyrosine,9.77,28796806,0,1162281,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,L-Tyrosine,9.92,42791564,0,1524954,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,L-Tyrosine,9.9,41682292,0,1490094,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,L-Tyrosine,9.84,43845252,0,1481343,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,L-Tyrosine,9.8,21597954,0,1208792,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,L-Tyrosine,9.79,22750108,0,1089593,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,L-Tyrosine,9.74,24178714,0,1101778,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,L-Tyrosine,9.92,34400740,0,1433711,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,L-Tyrosine,9.89,38141276,0,1652560,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,L-Tyrosine,9.68,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,L-Tyrosine,9.9,34320228,0,1281627,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,L-Tyrosine,9.87,44427428,0,1590234,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,L-Tyrosine,9.7,222898,0,60702,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,L-Tyrosine,9.89,80488488,0,2829521,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,L-Tyrosine,9.89,68181128,0,2407900,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,L-Tyrosine,9.63,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,L-Tyrosine,9.9,36835132,0,1306419,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,L-Tyrosine,9.92,40027888,0,1481359,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,L-Tyrosine,9.78,128508,0,62940,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Choline sulfate,7.39,952311168,8236581,61182492,0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Choline sulfate,7.41,2191223040,25985258,123739624,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Choline sulfate,6.66,4275,0,4024,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Choline sulfate,7.41,2033058816,18127008,120224848,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Choline sulfate,7.38,2281812224,7194969,129590704,-0.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Choline sulfate,7.07,13635,0,11461,-7.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Choline sulfate,7.41,75682,0,42250,0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Choline sulfate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
